Date,VBTIX,GE,WMT,IBM,SPX
2016-06-17,83.65,29.4142,70.95,151.99,2071.22
2016-06-20,83.46,29.6353,71.1,153.61,2083.25
2016-06-21,83.35,29.7411,71.46,154.05,2088.9
2016-06-22,83.38,29.5873,71.75,152.92,2085.45
2016-06-23,83.23,29.9814,72.1,155.35,2113.32
2016-06-24,83.69,28.6645,71.96,146.59,2037.41
2016-06-27,84.12,28.1839,71.5,143.5,2000.54
2016-06-28,84.22,28.7798,71.51,145.7,2036.09
2016-06-29,84.19,29.3662,72.46,148.46,2070.77
2016-06-30,84.3,30.2601,73.02,151.78,2098.86
2016-07-01,84.37,30.2698,72.81,152.35,2102.95
2016-07-04,84.37,30.2698,72.81,152.35,2102.95
2016-07-05,84.66,30.2313,73.14,151.68,2088.55
2016-07-06,84.81,30.5101,73.82,152.37,2099.73
2016-07-07,84.67,30.587,73.53,152.6,2097.9
2016-07-08,84.89,30.9522,73.84,154.46,2129.9
2016-07-11,84.64,30.9619,74.06,155.33,2137.16
2016-07-12,84.3,31.0099,73.27,157.04,2152.14
2016-07-13,84.45,31.106,73.62,158.02,2152.43
2016-07-14,84.32,31.3656,73.7,160.28,2163.75
2016-07-15,84.05,31.6059,73.67,159.78,2161.74
2016-07-18,84.08,31.6347,73.84,159.86,2166.89
2016-07-19,84.21,31.6539,73.66,159.58,2163.78
2016-07-20,84.12,31.5098,73.79,161.36,2173.02
2016-07-21,84.22,31.3271,73.52,160.45,2165.17
2016-07-22,84.23,30.8177,73.55,162.07,2175.03
2016-07-25,84.18,30.4139,73.75,162.65,2168.48
2016-07-26,84.17,30.2505,73.73,162.12,2169.18
2016-07-27,84.42,30.0679,73.32,161.83,2166.58
2016-07-28,84.37,30.0391,73.24,161.37,2170.06
2016-07-29,84.64,29.9333,72.97,160.62,2173.6
2016-08-01,84.21,29.9429,73.78,161.45,2170.84
2016-08-02,84.13,29.8468,73.13,160.58,2157.03
2016-08-03,84.13,29.9237,72.94,160.67,2163.79
2016-08-04,84.28,29.9622,73.3,161.55,2164.25
2016-08-05,84,30.0679,73.76,163.5,2182.87
2016-08-08,84.01,30.0583,73.34,162.04,2180.89
2016-08-09,84.25,30.0871,73.54,161.77,2181.74
2016-08-10,84.36,30.0583,73.95,162.08,2175.49
2016-08-11,84.14,30.0775,73.8,163.53,2185.79
2016-08-12,84.33,30.0294,73.89,161.95,2184.05
2016-08-15,84.19,30.0294,73.32,161.88,2190.15
2016-08-16,84.15,29.9814,72.89,160.7,2178.15
2016-08-17,84.28,30.0775,72.93,160.44,2182.22
2016-08-18,84.37,30.2121,74.3,161.36,2187.02
2016-08-19,84.2,30.0391,72.81,160.04,2183.87
2016-08-22,84.32,30.1064,72.7,160,2182.64
2016-08-23,84.36,30.0198,71.97,160.26,2186.9
2016-08-24,84.35,30.0102,72.23,159.05,2175.44
2016-08-25,84.26,30.0006,71.22,158.63,2172.47
2016-08-26,84.05,30.0198,71.14,158.32,2169.04
2016-08-29,84.34,30.1448,71.4,159.72,2180.38
2016-08-30,84.27,30.1544,71.31,159.4,2176.12
2016-08-31,84.21,30.0294,71.44,158.88,2170.95
2016-09-01,84.16,29.991,72.84,159.54,2170.86
2016-09-02,84.04,30.0775,72.5,159.55,2179.98
2016-09-05,84.04,30.0775,72.5,159.55,2179.98
2016-09-06,84.29,29.8468,73,160.35,2186.48
2016-09-07,84.3,29.8564,72.06,161.64,2186.16
2016-09-08,83.98,29.8372,71.83,159,2181.3
2016-09-09,83.61,28.9432,70.3,155.69,2127.81
2016-09-12,83.64,29.3085,71.94,158.29,2159.04
2016-09-13,83.4,28.6933,71.46,155.81,2127.02
2016-09-14,83.51,28.5491,71.52,154.05,2125.77
2016-09-15,83.58,28.5972,72.4,155.66,2147.26
2016-09-16,83.65,28.5299,72.87,153.84,2139.16
2016-09-19,83.59,28.2896,72.09,154.87,2139.12
2016-09-20,83.61,28.5203,71.97,154.45,2139.76
2016-09-21,83.85,28.6933,72.19,155.53,2163.12
2016-09-22,84.02,28.8759,72.27,156.11,2177.18
2016-09-23,84,28.7318,72.35,154.98,2164.69
2016-09-26,84.14,28.3953,71.62,153.98,2146.1
2016-09-27,84.24,28.7222,72.33,156.77,2159.93
2016-09-28,84.24,28.7414,71.79,158.29,2171.37
2016-09-29,84.25,28.3857,70.73,158.11,2151.13
2016-09-30,84.14,28.4722,72.12,158.85,2168.27
2016-10-03,83.89,28.4914,72.01,157.61,2161.2
2016-10-04,83.61,28.3569,71.75,156.46,2150.49
2016-10-05,83.47,28.3569,71.67,157.08,2159.73
2016-10-06,83.44,28.1358,69.36,156.88,2160.77
2016-10-07,83.51,27.9531,68.7,155.67,2153.74
2016-10-10,83.42,27.7417,67.98,157.02,2163.66
2016-10-11,83.29,27.7993,67.39,154.79,2136.73
2016-10-12,83.34,27.7801,67.46,154.29,2139.18
2016-10-13,83.44,27.6552,68.23,153.72,2132.55
2016-10-14,83.27,27.7705,68.45,154.45,2132.98
2016-10-17,83.45,27.7321,68.22,154.77,2126.5
2016-10-18,83.56,27.857,68.87,150.72,2139.6
2016-10-19,83.62,27.9339,68.89,151.26,2144.29
2016-10-20,83.57,27.9435,68.73,151.52,2141.34
2016-10-21,83.64,27.857,68.34,149.63,2141.16
2016-10-24,83.52,27.7993,69.19,150.57,2151.33
2016-10-25,83.52,27.5398,69.36,150.88,2143.16
2016-10-26,83.37,27.7513,69.59,151.81,2139.43
2016-10-27,83.14,27.5206,69.83,153.35,2133.04
2016-10-28,83.1,28.0877,69.99,152.61,2126.41
2016-10-31,83.19,27.9724,70.02,153.69,2126.15
2016-11-01,83,27.7609,69.3,152.79,2111.72
2016-11-02,83.08,27.386,69.45,151.95,2097.94
2016-11-03,83.03,27.1841,69.63,152.37,2088.66
2016-11-04,83.18,27.338,69.16,152.43,2085.18
2016-11-07,83.07,28.1742,69.78,155.72,2131.52
2016-11-08,82.92,28.28,69.79,155.17,2139.56
2016-11-09,82.1,28.4818,71.1,154.81,2163.26
2016-11-10,81.75,29.2316,71.39,160.22,2167.48
2016-11-11,81.6,29.52,71.23,161.27,2164.45
2016-11-14,81.29,29.3277,70.49,158.21,2164.2
2016-11-15,81.4,29.5584,71.42,158.67,2180.39
2016-11-16,81.57,29.5488,71.39,159.29,2176.94
2016-11-17,81.24,29.5969,69.19,159.8,2187.12
2016-11-18,81.04,29.4815,68.54,160.39,2181.9
2016-11-21,81.03,29.6738,69.37,162.77,2198.18
2016-11-22,81.1,29.9718,70.12,162.67,2202.94
2016-11-23,80.89,30.1256,70.83,161.98,2204.72
2016-11-24,80.89,30.1256,70.83,161.98,2204.72
2016-11-25,80.92,30.2217,71.23,163.14,2213.35
2016-11-28,81.11,30.0391,71.19,164.52,2201.72
2016-11-29,81.17,29.8468,71.37,163.53,2204.66
2016-11-30,80.89,29.568,70.43,162.22,2198.81
2016-12-01,80.43,30.1736,70.67,159.82,2191.08
2016-12-02,80.72,30.1256,70.88,160.02,2191.95
2016-12-05,80.82,29.9045,69.94,159.84,2204.71
2016-12-06,80.81,29.9622,70.36,160.35,2212.23
2016-12-07,81,30.3755,70.6,164.79,2241.35
2016-12-08,80.84,30.3082,70.34,165.36,2246.19
2016-12-09,80.6,30.5485,70.08,166.52,2259.53
2016-12-12,80.51,30.6254,71.67,165.5,2256.96
2016-12-13,80.6,30.5101,71.8,168.29,2271.72
2016-12-14,80.19,30.2794,71.34,168.51,2253.28
2016-12-15,80.07,30.0487,71.08,168.02,2262.03
2016-12-16,80.14,30.5197,70.98,166.73,2258.07
2016-12-19,80.35,30.6831,71.58,166.68,2262.53
2016-12-20,80.36,31.0003,71.82,167.6,2270.76
2016-12-21,80.48,30.885,71.24,167.33,2265.18
2016-12-22,80.22,30.587,69.59,167.06,2260.96
2016-12-23,80.26,30.6447,69.54,166.71,2263.79
2016-12-26,80.26,30.6447,69.54,166.71,2263.79
2016-12-27,80.2,30.6639,69.7,167.14,2268.88
2016-12-28,80.4,30.4716,69.31,166.19,2249.92
2016-12-29,80.62,30.4812,69.26,166.6,2249.26
2016-12-30,80.79,30.3755,69.12,165.99,2238.83
2017-01-02,80.79,30.3755,69.12,165.99,2238.83
2017-01-03,80.8,30.462,68.66,167.19,2257.83
2017-01-04,80.86,30.4716,69.06,169.26,2270.75
2017-01-05,81.27,30.2986,69.21,168.7,2269
2017-01-06,80.95,30.3851,68.26,169.53,2276.98
2017-01-09,81.15,30.2409,68.71,167.65,2268.9
2017-01-10,81.13,30.1544,68.23,165.52,2268.9
2017-01-11,81.17,30.2505,68.53,167.75,2275.32
2017-01-12,81.19,30.1736,67.97,167.95,2270.44
2017-01-13,81.06,30.1448,67.13,167.34,2274.64
2017-01-16,81.06,30.1448,67.13,167.34,2274.64
2017-01-17,81.31,30.0583,68.42,167.89,2267.89
2017-01-18,80.89,30.0198,68.11,166.8,2271.89
2017-01-19,80.75,30.0006,67.62,166.81,2263.69
2017-01-20,80.81,29.347,67.18,170.55,2271.31
2017-01-23,81.03,28.5972,66.65,171.03,2265.2
2017-01-24,80.91,28.8375,67.4,175.9,2280.07
2017-01-25,80.67,29.1931,66.89,178.29,2298.37
2017-01-26,80.7,29.1451,66.73,178.66,2296.68
2017-01-27,80.79,28.8471,65.66,177.3,2294.69
2017-01-30,80.77,28.799,66.42,175.8,2280.9
2017-01-31,80.94,28.5491,66.74,174.52,2278.87
2017-02-01,80.63,28.5395,66.23,174.29,2279.55
2017-02-02,80.68,28.5299,66.7,174.58,2280.85
2017-02-03,80.7,28.5491,66.5,175.82,2297.42
2017-02-06,80.95,28.5107,66.4,175.86,2292.56
2017-02-07,81.08,28.4145,66.89,178.46,2293.08
2017-02-08,81.3,28.2896,67.81,176.17,2294.67
2017-02-09,81.08,28.4434,69.08,177.21,2307.87
2017-02-10,81.06,28.5683,68.02,178.68,2316.1
2017-02-13,80.97,28.8759,67.77,179.36,2328.25
2017-02-14,80.8,29.1066,68.66,180.13,2337.58
2017-02-15,80.67,29.1739,68.69,181.68,2349.25
2017-02-16,80.82,29.2701,68.87,181.43,2347.22
2017-02-17,81.01,29.1931,69.37,180.67,2351.16
2017-02-20,81.01,29.1931,69.37,180.67,2351.16
2017-02-21,81,29.3373,71.45,180.26,2365.38
2017-02-22,81.05,29.1547,71.71,181.15,2362.82
2017-02-23,81.2,28.8567,71.31,181.65,2363.81
2017-02-24,81.5,29.0201,72.39,181.35,2367.34
2017-02-27,81.33,28.7798,71.74,179.4,2369.75
2017-02-28,81.27,28.6549,70.93,179.82,2363.64
2017-03-01,80.78,29.0201,70.45,181.95,2395.96
2017-03-02,80.63,29.0201,70.76,180.53,2381.92
2017-03-03,80.69,28.9528,70.03,180.05,2383.12
2017-03-06,80.64,28.8375,69.88,180.47,2375.31
2017-03-07,80.49,28.7029,69.87,180.38,2368.39
2017-03-08,80.3,28.6452,69.8,179.45,2362.98
2017-03-09,80.05,28.5107,69.86,177.18,2364.87
2017-03-10,80.21,29.1066,70.1,177.83,2372.6
2017-03-13,80.05,28.7029,69.95,176.46,2373.47
2017-03-14,80.04,28.3953,70.72,175.72,2365.45
2017-03-15,80.54,28.6068,70.58,175.81,2385.26
2017-03-16,80.42,28.5972,70.44,177.24,2381.38
2017-03-17,80.58,28.7222,69.89,175.65,2378.25
2017-03-20,80.744,28.5876,69.98,175.7,2373.47
2017-03-21,80.93,28.2511,69.9,173.88,2344.02
2017-03-22,81.04,28.3857,70.25,174.78,2348.45
2017-03-23,81,28.4722,69.86,174.82,2345.96
2017-03-24,80.98,28.5683,69.61,173.83,2343.98
2017-03-27,81.15,28.2992,69.66,173.77,2341.59
2017-03-28,81,28.4722,70.32,174.51,2358.57
2017-03-29,81.16,28.5299,70.74,173.94,2361.13
2017-03-30,81.03,28.7125,71.59,173.86,2368.06
2017-03-31,81.08,28.6452,72.08,174.14,2362.72
2017-04-03,81.2,28.7222,71.83,174.5,2358.84
2017-04-04,81.11,28.8567,72.01,174.52,2360.16
2017-04-05,81.18,28.8087,71.65,172.88,2352.95
2017-04-06,81.21,28.7702,71.43,172.45,2357.49
2017-04-07,81.03,28.8279,72.9,172.14,2355.54
2017-04-10,81.11,28.8471,73.06,171.2,2357.16
2017-04-11,81.37,28.8759,73.43,170.58,2353.78
2017-04-12,81.56,28.6164,73.44,170.66,2344.93
2017-04-13,81.68,28.4145,73.15,169.53,2328.95
2017-04-14,81.68,28.4145,73.15,169.53,2328.95
2017-04-17,81.63,28.4914,73.49,171.1,2349.01
2017-04-18,81.92,28.6837,73.89,170.05,2342.19
2017-04-19,81.77,28.8375,74.07,161.69,2338.17
2017-04-20,81.66,29.097,74.8,162.3,2355.84
2017-04-21,81.68,28.4049,74.94,160.38,2348.69
2017-04-24,81.57,28.4049,74.78,160.75,2374.15
2017-04-25,81.32,28.3088,75.05,160.39,2388.61
2017-04-26,81.4,28.1262,75.43,160.06,2387.45
2017-04-27,81.46,27.9531,75.44,160.32,2388.77
2017-04-28,81.55,27.8666,75.18,160.29,2384.2
2017-05-01,81.23,27.8186,75.23,158.84,2388.33
2017-05-02,81.37,27.8666,75.52,159.1,2391.17
2017-05-03,81.28,28.0973,75.76,158.63,2388.13
2017-05-04,81.19,28.0685,76.34,159.05,2389.52
2017-05-05,81.24,28.0877,76.5,155.05,2399.29
2017-05-08,81.1,27.9435,76.12,153.03,2399.38
2017-05-09,81.06,27.8089,76.72,152.11,2396.92
2017-05-10,81.05,27.5879,76.7,151.25,2399.63
2017-05-11,81.11,27.7513,76.13,150.65,2394.44
2017-05-12,81.35,27.1745,75.71,150.37,2390.9
2017-05-15,81.33,27.088,76.29,151.51,2402.32
2017-05-16,81.41,26.9534,75.11,153.68,2400.67
2017-05-17,81.85,26.3479,75.12,150.93,2357.03
2017-05-18,81.78,26.4151,77.54,150.78,2365.72
2017-05-19,81.83,26.9631,78.77,151.98,2381.73
2017-05-22,81.76,27.088,78.55,152.64,2394.02
2017-05-23,81.59,27.1841,78.49,152.03,2398.42
2017-05-24,81.76,26.7516,78.15,152.51,2404.39
2017-05-25,81.76,26.4248,78.31,153.2,2415.07
2017-05-26,81.8,26.3863,78.13,152.49,2415.82
2017-05-29,81.8,26.3863,78.13,152.49,2415.82
2017-05-30,81.92,26.2998,78.15,151.73,2412.91
2017-05-31,81.96,26.319,78.6,152.63,2411.8
2017-06-01,81.81,26.6458,79.81,152.67,2430.06
2017-06-02,82.08,26.7997,79.62,152.05,2439.07
2017-06-05,81.95,26.8958,80.26,152.41,2436.1
2017-06-06,82.1,26.8477,78.93,152.37,2429.33
2017-06-07,81.99,26.6074,79.15,150.98,2433.14
2017-06-08,81.93,26.5209,78.93,152.1,2433.79
2017-06-09,81.86,26.8573,79.42,154.1,2431.77
2017-06-12,81.84,27.8186,79.24,155.18,2429.39
2017-06-13,81.86,27.3475,79.52,154.25,2440.35
2017-06-14,82.16,27.5783,79.9,153.81,2437.92
2017-06-15,82.07,27.8186,78.91,154.22,2432.46
2017-06-16,82.16,27.8763,75.24,155.38,2433.15
2017-06-19,82.04,27.684,75.5,154.84,2453.46
2017-06-20,82.16,27.04,75.54,154.95,2437.03
2017-06-21,82.2,26.7035,76.24,153.79,2435.61
2017-06-22,82.23,26.4824,75.52,154.4,2434.5
2017-06-23,82.25,26.5017,74.84,154.11,2438.3
2017-06-26,82.34,26.5401,75.5,155.23,2439.07
2017-06-27,82.06,26.1556,76.01,154.75,2419.38
2017-06-28,82.06,26.0306,76.51,155.32,2440.69
2017-06-29,81.89,25.973,75.93,154.13,2419.7
2017-06-30,81.83,25.9633,75.68,153.83,2423.41
2017-07-03,81.5,26.3863,75.36,155.58,2429.01
2017-07-04,81.5,26.3863,75.36,155.58,2429.01
2017-07-05,81.55,26.2902,75.32,153.67,2432.54
2017-07-06,81.36,25.2905,75.47,152.36,2409.75
2017-07-07,81.34,25.1367,75.33,152.94,2425.18
2017-07-10,81.38,25.0309,73.23,153.42,2427.43
2017-07-11,81.46,25.3578,73.47,153.19,2425.53
2017-07-12,81.65,25.55,73.94,153.7,2443.25
2017-07-13,81.62,25.7519,75.05,153.63,2447.83
2017-07-14,81.65,25.7423,76.34,154.24,2459.27
2017-07-17,81.76,25.7807,76.37,153.01,2459.14
2017-07-18,81.95,25.848,76.2,154,2460.61
2017-07-19,81.96,25.8961,75.87,147.53,2473.83
2017-07-20,82.01,25.6558,76.02,147.66,2473.45
2017-07-21,82.1,24.906,76.15,147.08,2472.54
2017-07-24,82.06,24.4446,76.89,145.99,2469.91
2017-07-25,81.75,24.4542,78.52,146.19,2477.13
2017-07-26,81.95,24.5984,78.9,145.36,2477.83
2017-07-27,81.85,24.7906,79.78,145.07,2475.42
2017-07-28,82,24.5407,79.81,144.29,2472.1
2017-07-31,81.99,24.6176,79.99,144.67,2470.3
2017-08-01,81.98,24.4542,80.5,145.3,2476.35
2017-08-02,81.93,24.5311,80.53,144.45,2477.57
2017-08-03,82.1,24.7618,80.87,144.94,2472.16
2017-08-04,81.97,24.781,80.48,145.16,2476.83
2017-08-07,82,24.6368,81.28,143.47,2480.91
2017-08-08,81.89,24.5695,81.59,142.11,2474.92
2017-08-09,81.95,24.7137,81.61,141.77,2474.02
2017-08-10,82.07,24.3196,80.66,141.84,2438.21
2017-08-11,82.14,24.2235,80.4,141.84,2441.32
2017-08-14,82.08,24.3773,80.7,142.32,2465.84
2017-08-15,81.94,24.1658,80.77,142.07,2464.61
2017-08-16,82.06,24.1274,80.98,142.5,2468.11
2017-08-17,82.21,23.7909,79.7,140.7,2430.01
2017-08-18,82.17,23.5987,79.31,139.7,2425.55
2017-08-21,82.21,23.541,79.71,140.33,2428.37
2017-08-22,82.11,23.6467,80.02,141.01,2452.51
2017-08-23,82.35,23.4449,79.96,142.14,2444.04
2017-08-24,82.23,23.3584,78.34,142.94,2438.97
2017-08-25,82.33,23.541,78.63,143.74,2443.05
2017-08-28,82.37,23.5218,78.03,142.51,2444.24
2017-08-29,82.46,23.493,78.77,143.14,2446.3
2017-08-30,82.45,23.3391,78.54,142.56,2457.59
2017-08-31,82.52,23.5987,78.07,143.03,2471.65
2017-09-01,82.21,24.1658,78.37,144.08,2476.55
2017-09-04,82.21,24.1658,78.37,144.08,2476.55
2017-09-05,82.55,23.8005,79.8,143.04,2457.85
2017-09-06,82.41,23.9543,80.08,143.82,2465.54
2017-09-07,82.67,23.0892,80.12,142.9,2465.1
2017-09-08,82.58,22.897,78.88,142.45,2461.43
2017-09-11,82.33,22.8008,79.08,144.86,2488.11
2017-09-12,82.21,22.9835,79.61,145.76,2496.48
2017-09-13,82.11,23.1757,79.86,145.99,2498.37
2017-09-14,82.16,23.3199,79.68,145.54,2495.62
2017-09-15,82.17,23.0027,80.38,144.82,2500.23
2017-09-18,82.11,23.5122,80,144.55,2503.87
2017-09-19,82.05,23.2622,80.05,144.39,2506.65
2017-09-20,81.98,23.3776,80.5,145.88,2508.24
2017-09-21,81.96,23.7909,80.01,145.26,2500.6
2017-09-22,82.04,23.9063,79.53,145.13,2502.22
2017-09-25,82.22,24.137,79.15,145.87,2496.66
2017-09-26,82.18,23.9639,79.39,146.56,2496.84
2017-09-27,81.93,23.4257,79.29,145.66,2507.04
2017-09-28,81.95,23.3007,78.95,145.66,2510.06
2017-09-29,81.96,23.243,78.14,145.08,2519.36
2017-10-02,81.76,23.6179,78.45,146.66,2529.12
2017-10-03,81.8,23.839,79.22,146.78,2534.58
2017-10-04,81.8,23.5314,79.09,146.48,2537.74
2017-10-05,81.74,23.5891,79.41,146.72,2552.07
2017-10-06,81.65,23.4449,79,146.48,2549.33
2017-10-09,81.73,22.5221,80.53,147.39,2544.73
2017-10-10,81.77,22.4548,84.13,148.5,2550.64
2017-10-11,81.81,22.176,85.73,147.62,2555.24
2017-10-12,81.88,22.1568,86.1,147.03,2550.93
2017-10-13,82.05,22.0895,86.62,147.1,2553.17
2017-10-16,81.97,22.4548,85.74,146.83,2557.64
2017-10-17,81.98,22.2914,85.98,146.54,2559.36
2017-10-18,81.85,22.2241,86.22,159.53,2561.26
2017-10-19,81.89,22.6663,86.4,160.9,2562.1
2017-10-20,81.69,22.9066,87.44,162.07,2575.21
2017-10-23,81.76,21.4551,88.65,159.55,2564.98
2017-10-24,81.62,21.0418,87.98,155.88,2569.13
2017-10-25,81.55,20.6669,88.48,153.5,2557.15
2017-10-26,81.45,20.4939,88.62,153.6,2560.4
2017-10-27,81.63,19.9844,88.17,153.68,2581.07
2017-10-30,81.82,19.6191,86.95,154.36,2572.83
2017-10-31,81.77,19.3788,87.31,154.06,2575.26
2017-11-01,81.65,19.2442,87.94,154.03,2579.36
2017-11-02,81.73,19.1673,88.8,153.35,2579.85
2017-11-03,81.8,19.3596,89.68,151.58,2587.84
2017-11-06,81.86,19.35,88.7,150.84,2591.13
2017-11-07,81.89,19.4269,88.95,151.35,2590.64
2017-11-08,81.83,19.3403,90.26,151.57,2594.38
2017-11-09,81.75,19.2154,90.3,150.3,2584.62
2017-11-10,81.42,19.696,90.92,149.16,2582.3
2017-11-13,81.43,18.283,90.99,148.4,2584.84
2017-11-14,81.53,17.2064,91.09,148.89,2578.87
2017-11-15,81.72,17.5524,89.83,147.1,2564.62
2017-11-16,81.61,17.5428,99.62,149.12,2585.64
2017-11-17,81.69,17.5044,97.47,148.97,2578.85
2017-11-20,81.64,17.2833,97.48,150.51,2582.14
2017-11-21,81.71,17.1391,96.52,151.95,2599.03
2017-11-22,81.88,17.4467,96.41,151.77,2597.08
2017-11-23,81.88,17.4467,96.41,151.77,2597.08
2017-11-24,81.86,17.4851,96.62,151.84,2602.42
2017-11-27,81.83,17.4178,96.62,151.98,2601.42
2017-11-28,81.83,17.6966,96.77,152.47,2627.04
2017-11-29,81.63,17.7639,97.56,153.55,2626.07
2017-11-30,81.51,17.5813,97.23,153.97,2647.58
2017-12-01,81.56,17.1871,97.35,154.76,2642.22
2017-12-04,81.57,17.2544,97.01,156.46,2639.44
2017-12-05,81.67,17.0718,97.83,155.35,2629.57
2017-12-06,81.76,16.9757,97.28,154.1,2629.27
2017-12-07,81.65,17.0237,96.78,153.57,2636.98
2017-12-08,81.62,17.0237,96.55,154.81,2651.5
2017-12-11,81.56,16.966,96.93,155.41,2659.99
2017-12-12,81.55,17.216,96.7,156.74,2664.11
2017-12-13,81.78,17.0718,97.76,153.91,2662.85
2017-12-14,81.81,16.9564,97.13,154,2652.01
2017-12-15,81.82,17.1295,97.11,152.5,2675.81
2017-12-18,81.69,17.0718,97.9,153.33,2690.16
2017-12-19,81.44,16.9084,98.8,153.23,2681.47
2017-12-20,81.28,16.7738,98.75,152.95,2679.25
2017-12-21,81.33,16.793,98.06,151.5,2684.57
2017-12-22,81.37,16.8219,98.21,152.5,2683.34
2017-12-25,81.37,16.8219,98.21,152.5,2683.34
2017-12-26,81.24,16.7546,99.16,152.83,2680.5
2017-12-27,81.49,16.7065,99.26,153.13,2682.62
2017-12-28,81.44,16.6873,99.4,154.04,2687.54
2017-12-29,81.57,16.7738,98.75,153.42,2673.61
2018-01-01,81.57,16.7738,98.75,153.42,2673.61
2018-01-02,81.34,17.2833,98.59,154.25,2695.81
2018-01-03,81.41,17.4467,99.45,158.49,2713.06
2018-01-04,81.37,17.812,99.54,161.7,2723.99
2018-01-05,81.26,17.8216,100.13,162.49,2743.15
2018-01-08,81.27,17.5716,101.61,163.47,2747.71
2018-01-09,81.03,17.8408,100.39,163.83,2751.29
2018-01-10,81.04,18.1955,99.67,164.18,2748.23
2018-01-11,81.04,18.283,100.02,164.2,2767.56
2018-01-12,81.03,18.033,100.87,163.14,2786.24
2018-01-15,81.03,18.033,100.87,163.14,2786.24
2018-01-16,81.09,17.5044,100.69,163.85,2776.42
2018-01-17,81,16.6777,102.7,168.65,2802.56
2018-01-18,80.84,16.1202,104.3,169.12,2798.03
2018-01-19,80.67,15.6299,104.59,162.37,2810.3
2018-01-22,80.61,15.5434,105.45,162.6,2832.97
2018-01-23,80.82,16.2355,105.9,166.25,2839.13
2018-01-24,80.73,15.8029,105.79,165.37,2837.54
2018-01-25,80.95,15.553,106.6,165.47,2839.25
2018-01-26,80.8,15.505,108.39,167.34,2872.87
2018-01-29,80.69,15.6491,109.55,166.8,2853.53
2018-01-30,80.54,15.3319,107.73,163.62,2822.43
2018-01-31,80.56,15.5434,106.6,163.7,2823.81
2018-02-01,80.16,15.3992,105.52,162.4,2821.98
2018-02-02,79.92,15.034,104.48,159.03,2762.13
2018-02-05,80.27,14.3322,100.09,152.53,2648.94
2018-02-06,80.01,14.6783,100.9,155.34,2695.14
2018-02-07,79.83,14.6591,102.85,153.85,2681.66
2018-02-08,79.77,13.8901,100.02,147.59,2581
2018-02-09,79.57,14.3611,99.37,149.51,2619.55
2018-02-12,79.59,14.2457,99.55,151.4,2656
2018-02-13,79.66,14.1015,100.98,150.75,2662.94
2018-02-14,79.4,14.3226,101.7,154.76,2698.63
2018-02-15,79.48,14.2746,103.23,156.01,2731.2
2018-02-16,79.65,14.4668,104.78,156.18,2732.22
2018-02-19,79.65,14.4668,104.78,156.18,2732.22
2018-02-20,79.57,14.1688,94.11,155.16,2716.26
2018-02-21,79.27,13.9285,91.52,153.96,2701.33
2018-02-22,79.37,14.0535,92.77,153.18,2703.96
2018-02-23,79.58,13.9285,92.89,155.52,2747.3
2018-02-26,79.62,14.0823,93.12,158.58,2779.6
2018-02-27,79.45,13.9381,91.52,156.55,2744.28
2018-02-28,79.55,13.5632,90.01,155.83,2713.83
2018-03-01,79.52,13.4767,89.08,153.81,2677.67
2018-03-02,79.37,13.5728,88.77,154.49,2691.25
2018-03-05,79.32,13.8612,89.98,156.95,2720.94
2018-03-06,79.35,14.0727,89.06,155.72,2728.12
2018-03-07,79.33,13.9477,87.74,158.32,2726.8
2018-03-08,79.42,13.9574,87.92,156.21,2738.97
2018-03-09,79.32,14.3611,88.72,159.31,2786.57
2018-03-12,79.4,14.5149,88.07,160.26,2783.02
2018-03-13,79.42,13.8708,88.3,159.32,2765.31
2018-03-14,79.59,13.717,87.67,158.12,2749.48
2018-03-15,79.6,13.8035,87.51,159.61,2747.33
2018-03-16,79.53,13.7555,89.17,160.26,2752.01
2018-03-19,79.47,13.5248,87.45,157.35,2712.92
2018-03-20,79.37,13.1114,87.95,156.2,2716.94
2018-03-21,79.37,13.3422,88.18,156.69,2711.93
2018-03-22,79.5,12.8327,87.14,152.09,2643.69
2018-03-23,79.52,12.5635,85.42,148.89,2588.26
2018-03-26,79.47,12.3905,87.5,153.37,2658.55
2018-03-27,79.74,12.9192,86.05,151.91,2612.62
2018-03-28,79.73,13.1499,87.77,152.52,2605
2018-03-29,79.93,12.9576,88.97,153.43,2640.87
2018-03-30,79.93,12.9576,88.97,153.43,2640.87
2018-04-02,79.72,12.6116,85.55,150.07,2581.88
2018-04-03,79.63,12.6212,86.8,149.85,2614.45
2018-04-04,79.63,12.7654,87.22,154.12,2644.69
2018-04-05,79.52,12.9096,87.81,154.03,2662.84
2018-04-06,79.72,12.5539,86.69,150.57,2604.47
2018-04-09,79.8,12.3328,86.28,152.69,2613.16
2018-04-10,79.66,12.5443,86.45,155.39,2656.87
2018-04-11,79.72,12.4674,85.91,155.36,2642.19
2018-04-12,79.57,12.6693,85.43,158.07,2663.99
2018-04-13,79.63,12.9673,86.02,156.71,2656.3
2018-04-16,79.64,12.8135,86.84,157.89,2677.84
2018-04-17,79.67,13.2556,87.9,160.91,2706.39
2018-04-18,79.41,13.1307,87.57,148.79,2708.64
2018-04-19,79.22,13.4479,87.89,147.7,2693.13
2018-04-20,79.02,13.9766,86.98,144.9,2670.14
2018-04-23,78.98,13.9574,86.1,145.86,2670.29
2018-04-24,78.84,14.1112,86.53,145.56,2634.56
2018-04-25,78.73,13.5056,87.17,145.94,2639.4
2018-04-26,78.89,13.8228,87.94,146.72,2666.94
